Baker,Barista,Brewer,Butcher,Farmer,Farrier,Fisherman,Grocer,Miller,Vinter
0.0613869,0.0188622,0.233547,0.0200111,0.0620842,0.0307436,0.0246356,0.123915,0.0441175,0.205464,=AVERAGE(A776:J776)
0.132622,0.0239694,0.123039,0.0469169,0.00855708,0.0623752,0.00717092,0.143185,0.00024581,0.218728,=AVERAGE(A777:J777)
0.0866389,0.0512056,0.0479174,0.0774048,0.0233417,0.00756645,0.017309,0.1484,0.00365651,0.134962,=AVERAGE(A778:J778)
0.000201464,0.000423431,0.0704404,0.130179,0.0320342,0.0452871,0.00486851,0.0725509,0.032352,0.121983,=AVERAGE(A779:J779)
0.0298793,0.151132,0.106032,0.0714975,0.0230207,0.0143569,0.0272012,0.0959835,0.0285537,0.00347924,=AVERAGE(A780:J780)
0.00317574,0.207697,0.155809,0.020484,0.040379,0.0472719,0.00320077,0.0535439,0.0845833,0.108406,=AVERAGE(A781:J781)
0.0289323,0.0580646,0.0382118,0.102614,0.0313544,0.00588942,0.00643277,0.0502086,0.0131778,0.00719881,=AVERAGE(A782:J782)
0.0414343,0.0427768,0.0287075,0.135714,0.0506334,0.0108564,0.0221076,0.142431,0.076131,0.0291772,=AVERAGE(A783:J783)
0.0284278,0.00507069,0.0333908,0.110938,0.134887,0.00411749,0.0383229,0.241446,0.135557,0.0569981,=AVERAGE(A784:J784)
0.0579756,0.0167031,0.0576657,0.0758462,0.186471,0.00916958,0.0653733,0.200932,0.0522908,0.0335317,=AVERAGE(A785:J785)
0.00206852,0.0183465,0.00963712,0.172661,0.0499983,0.0210359,0.0118043,0.155418,0.0456062,0.0425232,=AVERAGE(A786:J786)
0.02683,0.0401502,0.00598073,0.0683052,0.036972,0.0176618,0.0539329,0.0944024,0.0138292,0.0234575,=AVERAGE(A787:J787)
0.00548768,0.0130389,0.013519,0.0284633,0.0208087,0.0211065,0.0172362,0.058085,0.0138786,0.069866,=AVERAGE(A788:J788)
0.0203269,0.0523197,0.0186892,0.0992466,0.0511806,0.0448833,0.0109797,0.0314677,0.0135622,0.00468969,=AVERAGE(A789:J789)
0.0418005,0.0143888,0.00820947,0.017803,0.0283911,0.0676745,0.00401759,0.00711846,0.0732971,0.0712441,=AVERAGE(A790:J790)
0.00376606,0.031806,0.0425391,0.0775952,0.0231919,0.0954627,0.0322478,0.0389891,0.0523979,0.151092,=AVERAGE(A791:J791)
0.0346332,0.00813675,0.0429571,0.111821,0.0365365,0.0904054,0.0420606,0.0117009,0.0193985,0.0713824,=AVERAGE(A792:J792)
0.0816259,0.0216889,0.0102446,0.0715494,0.00782323,0.00369382,0.0108986,0.0790845,0.0216727,0.0131748,=AVERAGE(A793:J793)
0.0493491,0.00433421,0.00570226,0.0980254,0.0212975,0.0440397,0.0340192,0.0182486,0.00257468,0.0248344,=AVERAGE(A794:J794)
0.0242026,0.0142784,0.0044775,0.0264126,0.0028646,0.00580382,0.0704708,0.0244718,0.0402045,0.0272064,=AVERAGE(A795:J795)
0.00597739,0.011981,0.0108769,0.0540895,0.0170906,0.0111156,0.0251782,0.103409,0.115498,0.0554716,=AVERAGE(A796:J796)
0.00497127,0.0896197,0.0360367,0.024207,0.00148559,0.00355244,0.0455015,0.0179796,0.174651,0.110662,=AVERAGE(A797:J797)
0.0300207,0.110507,0.0489883,0.0109378,0.0301294,0.0034802,0.0423493,0.0247428,0.0671086,0.0213811,=AVERAGE(A798:J798)
0.01583,0.0381598,0.0547924,0.056452,0.0105312,0.0369287,0.0302453,0.130048,0.138762,0.00357914,=AVERAGE(A799:J799)
0.0239697,0.0232511,0.0846909,0.0134089,0.109948,0.0542221,0.0164161,0.0164288,0.00785458,0.181747,=AVERAGE(A800:J800)
0.014034,0.0340152,0.0182343,0.00897551,0.183232,0.00998592,0.00667262,0.0318654,0.0306883,0.0929393,=AVERAGE(A801:J801)
0.00982404,0.0152216,0.169002,0.0217917,0.145998,0.0251899,0.0351508,0.0315575,0.0430603,0.0767077,=AVERAGE(A802:J802)
0.055064,0.0575447,0.0558834,0.088851,0.0909537,0.0307097,0.00333619,0.0239529,0.0133308,0.026041,=AVERAGE(A803:J803)
0.0373445,0.0464268,0.0433119,0.0245547,0.0840093,0.0524869,0.0164502,0.0782094,0.0345414,0.0594006,=AVERAGE(A804:J804)
0.0204291,0.00287175,0.0188196,0.0317407,0.188927,0.0450695,0.0377009,0.0748941,0.0547852,0.0454659,=AVERAGE(A805:J805)
0.0765996,0.0246289,0.0922728,0.073152,0.152656,0.0928555,0.0267723,0.0599632,0.0380819,0.172125,=AVERAGE(A806:J806)
0.0705686,0.019865,0.145865,0.0912885,0.028404,0.108242,0.0319967,0.0489974,0.0695271,0.304783,=AVERAGE(A807:J807)
0.0141666,0.00449395,0.0970039,0.0590353,0.0320561,0.0305843,0.00810051,0.0121663,0.0597353,0.23599,=AVERAGE(A808:J808)
0.0015595,0.0136473,0.014334,0.128273,0.0910273,0.00268579,0.0114872,0.00524545,0.0628558,0.159525,=AVERAGE(A809:J809)
0.058876,0.00102901,0.00091958,0.184263,0.0628206,0.0210841,0.0384581,0.0064218,0.00757551,0.0341078,=AVERAGE(A810:J810)
0.00127816,0.0179341,0.170222,0.0553169,0.088963,0.00685167,0.0583544,0.132386,0.00889635,0.0608201,=AVERAGE(A811:J811)
0.0157552,0.0198429,0.194176,0.0280721,0.108838,0.0105853,0.125927,0.242008,0.0186182,0.0035224,=AVERAGE(A812:J812)
0.0210755,0.00782323,0.133295,0.0378461,0.0772878,0.0187557,0.216956,0.195633,0.150656,0.0705743,=AVERAGE(A813:J813)
0.0129745,0.0348814,0.0297713,0.110066,0.143361,0.0106261,0.161484,0.00783157,0.151188,0.0301356,=AVERAGE(A814:J814)
0.00695896,0.028353,0.12354,0.0408463,0.15045,0.00663376,0.0924649,0.0318813,0.140243,0.0781207,=AVERAGE(A815:J815)
0.0125585,0.0153954,0.0298951,0.0221766,0.00291753,0.0396261,0.0898808,0.00948501,0.137645,0.153167,=AVERAGE(A816:J816)
0.0192931,0.0609301,0.0298047,0.00616288,0.0869017,0.00906944,0.0540705,0.0590609,0.0164257,0.128899,=AVERAGE(A817:J817)
0.00619769,0.00164986,0.00782537,0.0511461,0.0363429,0.00762343,0.054476,0.131487,0.0918292,0.0151148,=AVERAGE(A818:J818)
0.000227451,0.0046978,0.0357897,0.236873,0.143718,0.00502539,0.138506,0.179924,0.0303776,0.0319386,=AVERAGE(A819:J819)
0.0231228,0.0959979,0.0374196,0.315458,0.167413,0.0442607,0.128551,0.166247,0.0210942,0.0315208,=AVERAGE(A820:J820)
0.00645995,0.0938863,0.0300369,0.0493474,0.059601,0.147949,0.0186429,0.0256684,0.138212,0.0192144,=AVERAGE(A821:J821)
0.00854611,0.0210247,0.0142758,0.0135657,0.0047648,0.173429,0.0532246,0.0216405,0.0617467,0.0409605,=AVERAGE(A822:J822)
0.0280757,0.166598,0.0184891,0.0802574,0.0130775,0.0566807,0.00356007,0.065502,0.149912,0.0528032,=AVERAGE(A823:J823)
0.0393078,0.253248,0.115393,0.000669479,0.033241,0.000337124,0.0190206,0.0260735,0.0792675,0.0525308,=AVERAGE(A824:J824)
0.01598,0.179521,0.0651787,0.105289,0.00952029,0.107748,0.0222688,0.034095,0.0112889,0.152127,=AVERAGE(A825:J825)
0.0155888,0.0208051,0.0198638,0.008322,0.0253074,0.100865,0.0352874,0.0337722,0.0197925,0.115858,=AVERAGE(A826:J826)
0.0331416,0.0683455,0.0139458,0.0708046,0.0298884,0.0408342,0.00636601,0.0716792,0.031558,0.0239682,=AVERAGE(A827:J827)
0.00438738,0.0167639,0.0270288,0.0427282,0.101853,0.0192969,0.0705946,0.136157,0.0503063,0.148432,=AVERAGE(A828:J828)
0.0746624,0.0266328,0.0269494,0.036108,0.0668254,0.00839901,0.00801182,0.11026,0.00176537,0.153587,=AVERAGE(A829:J829)
0.0358999,0.00465798,0.0276158,0.00282431,0.0297899,0.0433643,0.015574,0.0266144,0.047214,0.0061903,=AVERAGE(A830:J830)
0.027638,0.0484204,0.0452056,0.105889,0.0249286,0.0173085,0.0494631,0.0461704,0.0187583,0.0112162,=AVERAGE(A831:J831)
0.0478838,0.0135913,0.0384555,0.00688291,0.014991,0.0516445,0.00280023,0.00382757,0.0293882,0.0508871,=AVERAGE(A832:J832)
0.0435169,0.00759149,0.0189712,0.0277765,0.0801371,0.0920154,0.0230782,0.114132,0.0442543,0.100594,=AVERAGE(A833:J833)
0.0158992,0.058485,0.150966,0.00373983,0.0991345,0.0147939,0.0518028,0.0647136,0.0669312,0.0375783,=AVERAGE(A834:J834)
0.0170853,0.0233858,0.183325,0.0133768,0.0429201,0.0653944,0.00998521,0.119496,0.0116069,0.0256665,=AVERAGE(A835:J835)
0.00958037,0.0607591,0.147983,0.0823913,0.0510414,0.162952,0.0217061,0.0348554,0.0152802,0.0447049,=AVERAGE(A836:J836)
0.0453041,0.0383613,0.0356491,0.0590668,0.0740679,0.156088,0.0152574,0.00164962,0.045342,0.0610967,=AVERAGE(A837:J837)
0.0216482,0.0508213,0.052207,0.0135287,0.043242,0.0234473,0.0213888,0.00563359,0.0333367,0.00990295,=AVERAGE(A838:J838)
0.0112307,0.159601,0.165051,0.0301349,0.229784,0.116089,0.0318077,0.0187793,0.00468493,0.0641341,=AVERAGE(A839:J839)
0.00182676,0.188381,0.0366931,0.00608325,0.119448,0.0299287,0.0079453,0.0103323,0.146239,0.0439081,=AVERAGE(A840:J840)
0.0162919,0.0453663,0.0525905,0.0586404,0.017782,0.0166466,0.0108356,0.0489478,0.0810108,0.00948405,=AVERAGE(A841:J841)
0.0165348,0.0129178,0.00503087,0.0362041,0.0676012,0.0145428,0.0131307,0.0471914,0.0485287,0.019315,=AVERAGE(A842:J842)
0.000464916,0.00675583,0.026273,0.00327802,0.0438063,0.0406203,0.0245829,0.00429583,0.0389664,0.11067,=AVERAGE(A843:J843)
0.0318043,0.0116825,0.0397861,0.0338754,0.0900336,0.0344439,0.00324464,0.0281746,0.0115134,0.11889,=AVERAGE(A844:J844)
0.0306458,0.00181961,0.169728,0.0110552,0.0336864,0.0867414,0.130993,0.0232506,0.0119325,0.118625,=AVERAGE(A845:J845)
0.041657,0.00888467,0.139203,0.0661158,0.0052228,0.113734,0.167605,0.0833774,0.0418778,0.0286374,=AVERAGE(A846:J846)
0.0267038,0.0982522,0.00854516,0.0791014,0.0242896,0.0401549,0.017179,0.272663,0.0807505,0.0540109,=AVERAGE(A847:J847)
0.0487957,0.267314,0.0216734,0.152634,0.0663053,0.120426,0.00615048,0.259588,0.158249,0.0111907,=AVERAGE(A848:J848)
0.0433974,0.259989,0.121176,0.151359,0.00530148,0.102992,0.101604,0.0238445,0.0900707,0.123067,=AVERAGE(A849:J849)
0.0884833,0.0888186,0.070016,0.012576,0.00390863,0.0366917,0.0789075,0.038583,0.00243843,0.0656158,=AVERAGE(A850:J850)
0.048708,0.116164,0.0502312,0.0314335,0.000166416,0.00670004,0.0213165,0.0176144,0.0849629,0.034837,=AVERAGE(A851:J851)
0.0179093,0.051881,0.0273662,0.0339413,0.0362964,0.0385251,0.0710588,0.00448847,0.0110543,0.0894803,=AVERAGE(A852:J852)
0.0653725,0.0657101,0.00985336,0.02773,0.0847435,0.11412,0.100608,0.0252857,0.0870285,0.00457382,=AVERAGE(A853:J853)
0.0578227,0.0101938,0.0383968,0.0817895,0.0815755,0.145066,0.0638639,0.0408764,0.0332992,0.00451231,=AVERAGE(A854:J854)
0.00444293,0.0163639,0.0239255,0.0973271,0.0338171,0.0614748,0.0483362,0.0728707,0.204754,0.0065732,=AVERAGE(A855:J855)
0.0118449,0.0174854,0.00482893,0.0342183,0.010201,0.00144196,0.0156171,0.00885415,0.181911,0.0131729,=AVERAGE(A856:J856)
0.0098083,0.00706458,0.0262425,0.0726937,0.00704956,0.0609075,0.0297379,0.0171213,0.0202817,0.0282385,=AVERAGE(A857:J857)
0.00367808,0.11329,0.0714879,0.0453913,0.0136654,0.0386324,0.0280666,0.0472398,0.0723156,0.0264714,=AVERAGE(A858:J858)
0.00484967,0.0551336,0.0833558,0.00839663,0.0112112,0.0103288,0.044198,0.0232174,0.135539,0.0221348,=AVERAGE(A859:J859)
0.0136971,0.0518508,0.0765433,0.080739,0.04988,0.0230875,0.080716,0.0155883,0.0435953,0.00788736,=AVERAGE(A860:J860)
0.00287628,0.0465598,0.025465,0.0340366,0.0403304,0.0137782,0.0800037,0.00479698,0.0241255,0.0138261,=AVERAGE(A861:J861)
0.00248313,0.033469,0.0435307,0.0450012,0.0853804,0.0145984,0.056505,0.0300794,0.0557975,0.145263,=AVERAGE(A862:J862)
0.0167127,0.118283,0.0130596,0.0666428,0.132663,0.0243268,0.0500212,0.0473218,0.0895405,0.106516,=AVERAGE(A863:J863)
0.0587255,0.0994587,0.0754252,0.0657825,0.176053,0.0907888,0.0216267,0.00863147,0.040749,0.0872868,=AVERAGE(A864:J864)
0.0108666,0.113015,0.181957,0.0419689,0.00216007,0.194314,0.0522065,0.177837,0.0735182,0.0597173,=AVERAGE(A865:J865)
0.132453,0.00891232,0.0313482,0.0699693,0.0675888,0.159484,0.0106759,0.0716124,0.0565567,0.0723939,=AVERAGE(A866:J866)
0.097623,0.054434,0.119603,0.043045,0.0908309,0.0278459,0.0622678,0.056026,0.0448871,0.0591287,=AVERAGE(A867:J867)
0.010108,0.0841255,0.00319529,0.0313268,0.117302,0.0700045,0.0209367,0.0568538,0.00304902,0.0497427,=AVERAGE(A868:J868)
0.0355697,0.173042,0.0860405,0.00294805,0.0146587,0.0238717,0.0490148,0.0697699,0.000245094,0.0598073,=AVERAGE(A869:J869)
0.0262604,0.157331,0.013355,0.0300628,0.00961947,0.00966239,0.00980353,0.0527584,0.0730428,0.0513374,=AVERAGE(A870:J870)
0.0167432,0.00872946,0.0490454,0.0758653,0.0235357,0.045903,0.0302241,0.0031333,0.0336974,0.0791885,=AVERAGE(A871:J871)
0.0113306,0.0482006,0.00588751,0.0339367,0.049684,0.0757845,0.0269525,0.035954,0.0989113,0.135386,=AVERAGE(A872:J872)
0.0290549,0.0262516,0.0285971,0.0371614,0.0262778,0.0117044,0.013247,0.0565111,0.0677752,0.135393,=AVERAGE(A873:J873)
0.0404854,0.0191429,0.0322363,0.162746,0.00969768,0.104429,0.0227525,0.0183322,0.0191403,0.0344326,=AVERAGE(A874:J874)
0.0148914,0.0690637,0.014631,0.182119,0.0158241,0.082767,0.0119553,0.0370362,0.0521764,0.0579016,=AVERAGE(A875:J875)
0.0131693,0.164583,0.106764,0.148498,0.0334134,0.0364954,0.051868,0.0231409,0.0933761,0.0514988,=AVERAGE(A876:J876)
0.0128653,0.187832,0.0817585,0.000277281,0.0131907,0.0296335,0.0699964,0.0504934,0.0451531,0.0861982,=AVERAGE(A877:J877)
0.0388868,0.113881,0.0311458,0.0950127,0.0592109,0.00924015,0.0443442,0.0960117,0.0124807,0.159315,=AVERAGE(A878:J878)
0.0120926,0.228363,0.0777555,0.00766039,0.0137012,0.158081,0.000343084,0.142535,0.043221,0.0623975,=AVERAGE(A879:J879)
0.0556254,0.213292,0.000876188,0.0405368,0.00461531,0.1096,0.0702866,0.19342,0.00437605,0.0296903,=AVERAGE(A880:J880)
0.0282187,0.0384398,0.208232,0.0468813,0.0463869,0.0510464,0.0624409,0.118953,0.0379791,0.0744414,=AVERAGE(A881:J881)
0.0477428,0.0042491,0.193292,0.0595941,0.00467587,0.0303092,0.0281386,0.0990254,0.0415711,0.0854272,=AVERAGE(A882:J882)
0.0418122,0.10627,0.0395937,0.0568328,0.0253286,0.0345049,0.018317,0.137049,0.0352755,0.0923758,=AVERAGE(A883:J883)
0.0508633,0.00373995,0.00869679,0.0138595,0.0233228,0.0205646,0.0385623,0.0524625,0.0047965,0.0411177,=AVERAGE(A884:J884)
0.0310373,0.0338072,0.00942445,0.0827856,0.0317788,0.0486755,0.0309479,0.0643807,0.0498945,0.0835271,=AVERAGE(A885:J885)
0.0200477,0.116056,0.024718,0.0585964,0.0435264,0.059127,0.0432782,0.0570156,0.118754,0.174534,=AVERAGE(A886:J886)
0.00180912,0.0630768,0.0291874,0.00811946,0.0575954,0.0508194,0.0175266,0.0856952,0.12798,0.160002,=AVERAGE(A887:J887)
0.00789928,0.0787401,0.0250187,0.00238907,0.00107932,0.0294116,0.00352764,0.0185447,0.145675,0.11865,=AVERAGE(A888:J888)
0.000887632,0.0548735,0.0545201,0.00976872,0.0282953,0.0128708,0.019645,0.0181806,0.108223,0.0218883,=AVERAGE(A889:J889)
0.00169945,0.0269926,0.00356412,0.0126457,0.0239577,0.0412486,0.037302,0.0148571,0.0622215,0.0468893,=AVERAGE(A890:J890)
0.0314023,0.0175431,0.010076,0.0325741,0.0131352,0.0308874,0.0278959,0.0551691,0.0395394,0.0339456,=AVERAGE(A891:J891)
0.000432253,0.0303957,0.00605202,0.0990476,0.0829949,0.0282488,0.00818944,0.0531408,0.0186805,0.0438559,=AVERAGE(A892:J892)
0.0152445,0.0871992,0.0674171,0.037482,0.0255921,0.00514555,0.0192733,0.0328662,0.0802742,0.0890556,=AVERAGE(A893:J893)
0.0501688,0.0896554,0.0407672,0.051755,0.189567,0.0229073,0.0904932,0.00532007,0.0693268,0.266994,=AVERAGE(A894:J894)
0.0810084,0.0535593,0.0259967,0.117845,0.308949,0.019717,0.178645,0.0261166,0.0348392,0.253162,=AVERAGE(A895:J895)
0.0255888,0.0749198,0.03105,0.0583773,0.0404806,0.00542331,0.0478337,0.0122254,0.0362351,0.0565842,=AVERAGE(A896:J896)
0.0141211,0.0518524,0.0121222,0.0858422,0.120031,0.0225515,0.044697,0.0217443,0.0223442,0.0107479,=AVERAGE(A897:J897)
0.0321326,0.0219858,0.0716481,0.0787546,0.048275,0.0332506,0.113213,0.0522943,0.0894073,0.0376961,=AVERAGE(A898:J898)
0.0365489,0.00495529,0.127923,0.217221,0.101385,0.0135968,0.130049,0.0478203,0.101574,0.0173442,=AVERAGE(A899:J899)
0.0246766,0.0510719,0.0750352,0.189026,0.0178044,0.0912571,0.0213032,0.0376654,0.0809464,0.0264683,=AVERAGE(A900:J900)
